canon_id,incipit,clean_incipit
161,ወሀሎ፡ ፩ብእሲ፡ ዕብራዊ፡ ዘልህቀ፡ በሀገረ፡ አክሚም፡ ዘያፈቅራ፡ ...  እምሥርወ፡ ልቡ፡ ወያወትር፡ አንብቦተ፡ ሰላማ፡ ለእግዝትነ፡,ወሀሎ ፩ብእሲ ዕብራዊ ዘልህቀ በሀገረ አክሚም ዘያፈቅራ እምሥርወ ልቡ ወያወትር አንብቦተ ሰላማ ለእግዝትነ
162,ወሀሎ፡ ፩መነኮስ፡ ዘይነብር፡ በውስተ፡ ሀገር፡ ፊልጵስዩስ፡ ዘስሙ፡ ድምያኖስ፡ ወያፈቅራ፡ ... እምሥርወ፡ ልቡ፡ ወይትለዓክ፡ በኵሉ፡ ክሂሎቱ፡,ወሀሎ ፩መነኮስ ዘይነብር በውስተ ሀገር ፊልጵስዩስ ዘስሙ ድምያኖስ ወያፈቅራ እምሥርወ ልቡ ወይትለዓክ በኵሉ ክሂሎቱ
163,ወሀሎ፡ ፩ብእሲ፡ እምጳጳሳተ፡ ሮሜ፡ ዘይብልዎ፡ አባሰ፡ ወኄር፡ውእቱ፡ብእሲሁ፡ ውእቱ፡ ወይፈርሆ፡ ለእግዚአብሔር፡ ወየዓቅብ፡ ነፍሶ፡ እምዝሙት፡ ወእምሕሊና፡ እኩይ፡,ወሀሎ ፩ብእሲ እምጳጳሳተ ሮሜ ዘይብልዎ አባሰ ወኄርውእቱብእሲሁ ውእቱ ወይፈርሆ ለእግዚአብሔር ወየዓቅብ ነፍሶ እምዝሙት ወእምሕሊና እኩይ
19,ወሀሎ፡ ፩ብእሲ፡ መነኮስ፡ ኄር፡ ዘይብልዎ፡ ይስሐቅ፡ ወያዕቆብ፡  ነፍሶ፡ እምዝሙት፡ ወእምሕሊና፡ እኩይ፡ ወያፈቅራ፡  ...  በኵሉ፡ ኃይሉ፡ ወእምንእሱ፡ ነበረ፡ በአሐቲ፡ ደብር፡ በመዋዕሊሁ፡ ለአባ፡ ገብርኤል፡,ወሀሎ ፩ብእሲ መነኮስ ኄር ዘይብልዎ ይስሐቅ ወያዕቆብ ነፍሶ እምዝሙት ወእምሕሊና እኩይ ወያፈቅራ በኵሉ ኃይሉ ወእምንእሱ ነበረ በአሐቲ ደብር በመዋዕሊሁ ለአባ ገብርኤል
27,ወሀሎ፡ ፩ብእሲ፡ ፈራሄ፡ እግዚአብሔር፡ ወሀገሩሰ፡ ድፍራ፡ ወአውሰበ፡ ብእሲተ፡ ወወለደ፡ እምኔሃ፡ ፫ውለደ፡ ፪ተ፡ ተባዕተ፡ ወአሐተ፡ ወለተ፡  ወይእቲሰ፡ ትንዕስ፡ ወስማ፡ ማርያም፡ ወሞተት፡ እሞሙ። ,ወሀሎ ፩ብእሲ ፈራሄ እግዚአብሔር ወሀገሩሰ ድፍራ ወአውሰበ ብእሲተ ወወለደ እምኔሃ ፫ውለደ ፪ተ ተባዕተ ወአሐተ ወለተ ወይእቲሰ ትንዕስ ወስማ ማርያም ወሞተት እሞሙ
33,ወሀሎ፡ ፩ብእሲ፡ ሠዓሊ፡ ወአልቦ፡ ዘይትማሰሎ፡ በገቢረ፡ ሥዕል፡ በውእቱ፡ አዝማን፡ ወያፈቅራ፡...ወላዲተ፡ አምላክ፡ በኵሉ፡ ልቡ፡ ወሶበ፡ ይገብር፡ ሥዕላ፡ በተናቅቆ፡ ,ወሀሎ ፩ብእሲ ሠዓሊ ወአልቦ ዘይትማሰሎ በገቢረ ሥዕል በውእቱ አዝማን ወያፈቅራወላዲተ አምላክ በኵሉ ልቡ ወሶበ ይገብር ሥዕላ በተናቅቆ
54,ወሀለወት፡ ሥዕለ፡ ... ወላዲተ፡ አምላክ፡ በደብረ፡ ነጋድያን፡ በቤተ፡ ሕሙማን፡ ወሀሎ፡ ህየ፡ ፩ሕ፡ ምሥራቅ፡ ዘለለጽባሑ፡ ይትመሐፅኦ፡ ባቲ፡  ሕሙማን፡ ,ወሀለወት ሥዕለ ወላዲተ አምላክ በደብረ ነጋድያን በቤተ ሕሙማን ወሀሎ ህየ ፩ሕ ምሥራቅ ዘለለጽባሑ ይትመሐፅኦ ባቲ ሕሙማን
153,ወሀለወት፡ ሥዕለ፡ ... በደብረ፡ ነጋድያን፡ በቤተ፡ ሕሙማን፡ ወሀሎ፡ ህየ፡ ፩ሕ፡ ምሥራቅ፡ ዘለለጽባሑ፡ ይትመሐፅኦ፡ ባቲ፡  ሕሙማን፡ ,ወሀለወት ሥዕለ በደብረ ነጋድያን በቤተ ሕሙማን ወሀሎ ህየ ፩ሕ ምሥራቅ ዘለለጽባሑ ይትመሐፅኦ ባቲ ሕሙማን
154,"ወሀለዋ፡ ፪አንስት፡ አእማተ፡...። በቤተ፡ ልሔም፡ እምአዋልደ፡ ይሁዳ፡ ስማ፡ ለአሐቲ፡ ዮልያኖ፡ ወለካልዕታ፡ ባርባራ። ወአሐተ፡ ዕለተ፡ እንዘ፡ የሐውራ፡ ኢየሩሳሌም፡ ይሰግዱ፡ ለበዓለ፡ ፍልሰታ፡ ለእግዝእትነ
፡...",ወሀለዋ ፪አንስት አእማተ በቤተ ልሔም እምአዋልደ ይሁዳ ስማ ለአሐቲ ዮልያኖ ወለካልዕታ ባርባራ ወአሐተ ዕለተ እንዘ የሐውራ ኢየሩሳሌም ይሰግዱ ለበዓለ ፍልሰታ ለእግዝእትነ
16,ወበ፩፡ መዋዕል፡ ሖሩ፡ ኀበ፡ ምድር፡ ሪፍ፡ ፪ሰብእ፡ ዓረባዊያ፡ እንዘ፡ ምሉዕ፡ ጥቀ፡ ማየ፡ ተከዜ፡ ወመዋልዲሁ፡ ያመዓብል፡ ወቦኡ፡ ውስተ፡ ተከዜ፡... ,ወበ፩ መዋዕል ሖሩ ኀበ ምድር ሪፍ ፪ሰብእ ዓረባዊያ እንዘ ምሉዕ ጥቀ ማየ ተከዜ ወመዋልዲሁ ያመዓብል ወቦኡ ውስተ ተከዜ
46,ወሀሎ፡ ፩ደብር፡ በሀገረ፡ ፅርዕ፡ ወኑኁ፡ መጠኑ፡ መንፈቀ፡ ምዕራፍ። እምነ፡ ኢያሪኮ፡ ወሀለወት፡ ህየ፡ ቤተ፡ ክርስቲያ፡ ዘሕንፅት፡ በስመ፡ ... ,ወሀሎ ፩ደብር በሀገረ ፅርዕ ወኑኁ መጠኑ መንፈቀ ምዕራፍ እምነ ኢያሪኮ ወሀለወት ህየ ቤተ ክርስቲያ ዘሕንፅት በስመ
43,ወሀሎ፡ ፩ቀሲስ፡ በሀገረ፡ ምስር፡ ዘስሙ፡ ዮሐንስ፡ በከኒስ፡ ወይነብር፡ ውስተ፡ አሐቲ፡ ቤተ፡ ክርስቲያ፡ ዘኅንፅት፡ በስመ፡ ሰማዕት፡ መርቆሬዎስ፡...,ወሀሎ ፩ቀሲስ በሀገረ ምስር ዘስሙ ዮሐንስ በከኒስ ወይነብር ውስተ አሐቲ ቤተ ክርስቲያ ዘኅንፅት በስመ ሰማዕት መርቆሬዎስ
48,ወሀሎ፡ ፩ብእሲ፡ በደሴተ፡ ቈላስይስ፡ ባዕል፡ ጥቀ፡ ወሖረ፡ ሀገረ፡ ቱርክ፡ ከመ፡ ይፅብዖሙ፡ ለቊዝ፡ ወተራከቦሙ፡ በጽንፈ፡ ባሕር፡ወነደፍዎ፡,ወሀሎ ፩ብእሲ በደሴተ ቈላስይስ ባዕል ጥቀ ወሖረ ሀገረ ቱርክ ከመ ይፅብዖሙ ለቊዝ ወተራከቦሙ በጽንፈ ባሕርወነደፍዎ
59,ወሀሎ፡ ፩ብእሲ፡ በሀገረ፡ ፅዒድ፡ ዘትሰመይ፡ በድርማን፡ ዘስሙ፡ አብርሃም፡ ወስመ፡ ብእሲቱ፡ ጌራ፡ አንስት፡ ወብዕላን፡ ጥቀ፡ በንዋይ፡ ወፍጹማን፡ በምግባረ፡ ሠናይ፡ ...,ወሀሎ ፩ብእሲ በሀገረ ፅዒድ ዘትሰመይ በድርማን ዘስሙ አብርሃም ወስመ ብእሲቱ ጌራ አንስት ወብዕላን ጥቀ በንዋይ ወፍጹማን በምግባረ ሠናይ
57,ወሐለወት፡ አሐቲ፡ ብእሲት፡ ነዳይት፡ ዘሞተ፡ ምታ፡ ወኀድገ፡ ፫አዋልደ፡ ለአሐቲ፡ ስማ፡ ማርያም፡ ወለካዕታ፡ ማርታ፡ ወለሣልሲት፡ የዋኂት፡...        ,ወሐለወት አሐቲ ብእሲት ነዳይት ዘሞተ ምታ ወኀድገ ፫አዋልደ ለአሐቲ ስማ ማርያም ወለካዕታ ማርታ ወለሣልሲት የዋኂት
61,ወሀለዉ፡ በአሐቲ፡ ሀገር፡ ፪አኃው፡ ፍቁራን፡ ወይትፋቀሩ፡ በበይናቲሆሙ፡ ወየአምሩ፡ ጺሒፈ፡ ወመጽአ፡ ፩ብእሲ፡ ኀበ፡ እምኔሆሙ፡ ወሰአሎ፡ ከመ፡ ይጽሐፍ፡ ሎቱ፡ መጽሐፈ፡ ተአምሪሃ፡ ... ወ,ወሀለዉ በአሐቲ ሀገር ፪አኃው ፍቁራን ወይትፋቀሩ በበይናቲሆሙ ወየአምሩ ጺሒፈ ወመጽአ ፩ብእሲ ኀበ እምኔሆሙ ወሰአሎ ከመ ይጽሐፍ ሎቱ መጽሐፈ ተአምሪሃ ወ
82,ወሀሎ፡ ፩ብእሲ፡ በአሐቲ፡ ሀገረ፡  ዘይሰመይ፡ እልኩስ፡ ብእሲ፡ አረጋዊ፡ ዘስሙ፡ ከጢሮ፡ ውስተ፡ ቤተ፡ ክርስትያኖ፡ ...  ወባቲ፡ ለይእቲ፡ ቤተ፡ ክርስቲያን፡ ዓቃቤ፡ ዘእኩይ፡ ግዕዙ። ወይቤሎ፡ ለቀሲስ፡ እንተ፡ ትንብር፡ ዝየ፡ ,ወሀሎ ፩ብእሲ በአሐቲ ሀገረ ዘይሰመይ እልኩስ ብእሲ አረጋዊ ዘስሙ ከጢሮ ውስተ ቤተ ክርስትያኖ ወባቲ ለይእቲ ቤተ ክርስቲያን ዓቃቤ ዘእኩይ ግዕዙ ወይቤሎ ለቀሲስ እንተ ትንብር ዝየ
68,ወሀሎ፡ ፩ብእሲ፡ ጊዮርጊስ፡ ሐዲስ፡ መስተጋድል፡ ፈድፋደ፡ ለክዊነ፡ ስምዕ፡ ለክርስቶስ፡ እግዚእነ፡ ወዝንቱ፡ ጻድቅ፡ ውስተ፡ ማሕበረ፡ ምኵናን፡,ወሀሎ ፩ብእሲ ጊዮርጊስ ሐዲስ መስተጋድል ፈድፋደ ለክዊነ ስምዕ ለክርስቶስ እግዚእነ ወዝንቱ ጻድቅ ውስተ ማሕበረ ምኵናን
83,ወሀለው፡ ፪አኃው፡ ውስተ፡ አሐቲ፡ ሀገር፡ ዘስሙ፡ ደልጋ፡ እለ፡ የአልሉ፡ አልባሰ፡ በቀለመ፡ ኒል፡ ፩ቀሲስ፡ ዘስሙ፡ ታግ፡ ወካልዑኒ፡ ዲያቆን፡ ዘስሙ፡ ነዚብ፡ ...,ወሀለው ፪አኃው ውስተ አሐቲ ሀገር ዘስሙ ደልጋ እለ የአልሉ አልባሰ በቀለመ ኒል ፩ቀሲስ ዘስሙ ታግ ወካልዑኒ ዲያቆን ዘስሙ ነዚብ
99,ወሀሎ፡ ፩ብእሲ፡ ዘብሔረ፡ አፍርንጊ፡ ዘዕብን፡ እግሩ፡ ወውእቱ፡ ከይሲ፡ ይከድን፡ እግሮ፡ በልብስ፡ ከመ፡ ኢያዕምሮ፡ ሰብእ፡ ይበኪ፡ ወያስቆቁ፡ መዓልተ፡ ወለሊተ፡ ዘእንበለ፡ እረፍት፡:..,ወሀሎ ፩ብእሲ ዘብሔረ አፍርንጊ ዘዕብን እግሩ ወውእቱ ከይሲ ይከድን እግሮ በልብስ ከመ ኢያዕምሮ ሰብእ ይበኪ ወያስቆቁ መዓልተ ወለሊተ ዘእንበለ እረፍት
103,ወሀሎ፡ ፩ብእሲ፡ ዘስሙ፡ መርቆሬዎስ፡ ዘኮነ፡ ለምጸ፡ ኵሉ፡ ሥጋሁ፡ ወአሐቲ፡ ዕለተ፡ ሖረ፡ ኀበ፡ ዘካርያስ፡ ሊቀ፡ ጳጳሳት፡ ወሶበ፡ ርእየ፡ ሊቀ፡ ጳጳሳት፡ ገሠጾ፡ ወይቤሎ፡ በትህትና፡,ወሀሎ ፩ብእሲ ዘስሙ መርቆሬዎስ ዘኮነ ለምጸ ኵሉ ሥጋሁ ወአሐቲ ዕለተ ሖረ ኀበ ዘካርያስ ሊቀ ጳጳሳት ወሶበ ርእየ ሊቀ ጳጳሳት ገሠጾ ወይቤሎ በትህትና
112,ወሀለወት፡ አሐቲ፡ ብእሲት፡ በሀገረ፡ ሀርተሎም፡ ወሀለወት፡ውስቴቱ፡ ሥዕለ፡ ... ዘይሰመይዋ፡ ረድኤተ፡ወአሐቲ፡ ነዳይት፡ ዘተሰብረት፡ እግራ፡,ወሀለወት አሐቲ ብእሲት በሀገረ ሀርተሎም ወሀለወትውስቴቱ ሥዕለ ዘይሰመይዋ ረድኤተወአሐቲ ነዳይት ዘተሰብረት እግራ
158,ወሀለወት፡ አሐቲ፡ ብእሲት፡ በደብረ፡ ቀርሜሎስ፡ዘስማ፡ ሶፍያ፡ዘሠናይ፡ ግዕዘ፡ ወትፈርሆ፡ ለእግዚአብሔር፡ ወታፈቅራ፡ ...  በኵሉ፡ ልቡ፡ ወሀለዋ፡ውስተ፡ ውእቱ፡ ደብራ፡ ደናግል፡...,ወሀለወት አሐቲ ብእሲት በደብረ ቀርሜሎስዘስማ ሶፍያዘሠናይ ግዕዘ ወትፈርሆ ለእግዚአብሔር ወታፈቅራ በኵሉ ልቡ ወሀለዋውስተ ውእቱ ደብራ ደናግል
140,ወሀሎ፡ ፩ብእሲ፡ እኩይ፡ በሀገረ፡ ፊንቂስ፡ ዘስሙ፡ ባሮክ፡ ጠዋይ፡ ወአልቦቱ፡ ምግባረ፡ ሠናይ፡ ወኢያዕምሮ፡ ለእግዚአብሐር፡ ወኮነ፡ ጽሉእ፡ ወምኑነ፡ በኀበ፡ ኵሎሙ፡,ወሀሎ ፩ብእሲ እኩይ በሀገረ ፊንቂስ ዘስሙ ባሮክ ጠዋይ ወአልቦቱ ምግባረ ሠናይ ወኢያዕምሮ ለእግዚአብሐር ወኮነ ጽሉእ ወምኑነ በኀበ ኵሎሙ
,ወሀሎ፡ ዲያቆን፡ ዘስሙ፡ ኦንሶጣስዮስ፡ በሀገረ፡ ሮሜ፡ ዘበራንጥያን፡  ወፈራኄ፡ እግዚአብሔር፡ ውእቱ፡ ወያፈቅራ፡ ...  ወይገይሰ፡ ወትረ፡...,ወሀሎ ዲያቆን ዘስሙ ኦንሶጣስዮስ በሀገረ ሮሜ ዘበራንጥያን ወፈራኄ እግዚአብሔር ውእቱ ወያፈቅራ ወይገይሰ ወትረ
7,ወሀሎ፡ ፩መነኮስ፡ በደብረ፡ ሳሙኤል፡ ዘቀልሞስ፡ ወያፈቅራ፡ ... ወላዲተ፡ አምላክ፡. ወያነብብ፡ ወትረ፡,ወሀሎ ፩መነኮስ በደብረ ሳሙኤል ዘቀልሞስ ወያፈቅራ ወላዲተ አምላክ ወያነብብ ወትረ
125,ወሀሎ፡ ፩ብእሲ፡  በሀገረ፡ ቅምር፡ ክቡረ፡ ዘመድ፡ በስም፡ ክርስቲያናዊ፡ ወኃጢያቱሰ፡ ዓቢይ፡ ፈድፋደ፡ እምኃጢያተ፡ ኵሉ፡አለም፡ ወኢይበልዕ፡ እክለ፡ ወኢሥጋ፡ ላህም፡,ወሀሎ ፩ብእሲ በሀገረ ቅምር ክቡረ ዘመድ በስም ክርስቲያናዊ ወኃጢያቱሰ ዓቢይ ፈድፋደ እምኃጢያተ ኵሉአለም ወኢይበልዕ እክለ ወኢሥጋ ላህም
415,ተብህለ፡ ከመ፡ ሀሎ፡ ፩ብእሲ፡ሠራቂ፡ ወቀሣጢ፡ ቢተ፡ ክርስቲያን፡ ወኵሎ፡ አሚረ፡ ነበረ፡ እንዘ፡ ይቀስጥ፡ እስመ፡ እኩየ፡ ልማድ፡.,ተብህለ ከመ ሀሎ ፩ብእሲሠራቂ ወቀሣጢ ቢተ ክርስቲያን ወኵሎ አሚረ ነበረ እንዘ ይቀስጥ እስመ እኩየ ልማድ
539,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ዘአልጸቀት፡ ለወሊድ። ወእንዘ፡ ተሐውር፡ ውስተ፡ ቤተ፡  ክርስቲያን፡ ለቅዱስ፡ ጊዮርጊስ፡ ለግቢረ፡ በዓል፡ምስለ፡ ብዙኃን፡ ሰብእ፡,ወሀለወት አሐቲ ብእሲት ዘአልጸቀት ለወሊድ ወእንዘ ተሐውር ውስተ ቤተ ክርስቲያን ለቅዱስ ጊዮርጊስ ለግቢረ በዓልምስለ ብዙኃን ሰብእ
236,ወሀሎ፡ ፩መነኮስ፡ በደብረ፡ ሳሙኤል፡ ዘቀልሞስ፡ ወያፈቅራ፡ ...  ወያነብብ፡ ወትረ፡,ወሀሎ ፩መነኮስ በደብረ ሳሙኤል ዘቀልሞስ ወያፈቅራ ወያነብብ ወትረ
321,ወኮነ፡ ዝንቱ፡ ነገር፡ እምድህረ፡ ወለድቶ፡  ለእግዚእትነ፡ ኢየሱስ፡ ክርስቶስ፡ አዘዘ፡ ኄሮድስ፡ ከመ፡ ይቅትሉ፡ ሕፃናተ፡ ዘ፪፡ ዓመት፡ ወዘይንእስ፡ ወሰሚዓ፡ ... አጐየቶ፡ ለወልዳ፡ እስመ፡ ጊዜ፡ ቀትር፡ ወእቱ፡ ወአንበረቶ፡ ለሕፃን፡ ውስተ፤ ጽንፈ ፡ ሀገር፡,ወኮነ ዝንቱ ነገር እምድህረ ወለድቶ ለእግዚእትነ ኢየሱስ ክርስቶስ አዘዘ ኄሮድስ ከመ ይቅትሉ ሕፃናተ ዘ፪ ዓመት ወዘይንእስ ወሰሚዓ አጐየቶ ለወልዳ እስመ ጊዜ ቀትር ወእቱ ወአንበረቶ ለሕፃን ውስተ፤ ጽንፈ ሀገር
,ተብህለ፡ ኮነ፡ ከመ፡  ሀሎ፡ ፩መነኮስ፡ ዘአልቦቱ፡ ሲሳየ፡ ወልብስ፡ ወይትአመና፡ ... ወይብል፡ ኵሎ፡ እለተ፡ ለለጊዜ፡ አዚዝ፡ ሲተ፡ ለእለብስ፡,ተብህለ ኮነ ከመ ሀሎ ፩መነኮስ ዘአልቦቱ ሲሳየ ወልብስ ወይትአመና ወይብል ኵሎ እለተ ለለጊዜ አዚዝ ሲተ ለእለብስ
70,ወሀሎ፡ ፩ሊቀ፡ ጳጳሳት፡ ዘስሙ፡ ድዮናስዮስ፡ በሀገር፡ ሮምያ፡ ወሶበ፡ ኃጥዕዎ፡ ሕዝብ፡ ለብፁዕ፡ ማርቆስ፡ ውስተ፡ መንበረ፡ መንግሥቱ፡ ...,ወሀሎ ፩ሊቀ ጳጳሳት ዘስሙ ድዮናስዮስ በሀገር ሮምያ ወሶበ ኃጥዕዎ ሕዝብ ለብፁዕ ማርቆስ ውስተ መንበረ መንግሥቱ
432,"ወእንዘ፡ ሀለወት፡ ... ውስተ፡ ምድረ፡ ግብረ፡ ግብፅ፡ ወሰሚዖ፡ ንጉሥ፡ እምርሑቅ፡ ለዓከ፡ ኀቤሃ፡ እንዘ፡ ይብል፡ ኦእግዝእትየ,,,,",ወእንዘ ሀለወት ውስተ ምድረ ግብረ ግብፅ ወሰሚዖ ንጉሥ እምርሑቅ ለዓከ ኀቤሃ እንዘ ይብል ኦእግዝእትየ
311,ወሀሎ፡ ፩ብእሲ፡ ሓፃቢ፡ አልባሰ፡ ወእንዘ፡ የሐጽብ፡ ልብሶ፡ መጽኦ፡ ካልዕ፡ ብእሲ። ወሜጠ፡ ቦቱ፡ ማየ፡ እንተ፡ ካልዕት፡ ፍኖት፡... ,ወሀሎ ፩ብእሲ ሓፃቢ አልባሰ ወእንዘ የሐጽብ ልብሶ መጽኦ ካልዕ ብእሲ ወሜጠ ቦቱ ማየ እንተ ካልዕት ፍኖት
139,ወሀሎ፡ ፩ብእሲ፡ መስተፅዕነ፡ ፈረስ፡ ኃጥዕ፡ በኵሉ፡ ፍናዊሁ፡ ዓለማዊት። ወባሕቱ፡ ጸጋ፡ እግዚአብሔር፡ ወስእለተ፡ ...  መርሀቶ፡ ኀበ፡ መድኃኒተ፡ ነፍሱ፡....,ወሀሎ ፩ብእሲ መስተፅዕነ ፈረስ ኃጥዕ በኵሉ ፍናዊሁ ዓለማዊት ወባሕቱ ጸጋ እግዚአብሔር ወስእለተ መርሀቶ ኀበ መድኃኒተ ነፍሱ
160,ወኮነ፡ ፩ብእሲ፡ ዘቦቱ፡ ንህብ፡ ብዙኅ፡ ወይፈቅድ፡ ከመ፡ ይብዛኅ፡ ሎቱ፡ ፈድፋደ፡ እምኵሉ፡ ሰብእ፡ ወሖረ፡ ኀበ፡ አሐቲ፡ ብእሲት፡ መሠርይት። ወይቤላ፡ እስለኪ፡ ከመ፡ ተሀብኒ፡...,ወኮነ ፩ብእሲ ዘቦቱ ንህብ ብዙኅ ወይፈቅድ ከመ ይብዛኅ ሎቱ ፈድፋደ እምኵሉ ሰብእ ወሖረ ኀበ አሐቲ ብእሲት መሠርይት ወይቤላ እስለኪ ከመ ተሀብኒ
165,ወሀለወት፡ ፩ብእሲት፡ ኃጥእት፡ ወብዙኅ፡ ኃጣውኢሃ፡ እስመ፡ እስመ፡ ኮነት፡ ትኔስሕ፡ ወተትመየጥ፡ ኀበ፡ ዘቀዳሚ፡ ኃጤአታ፡ እስከ፡ ቀብጸት፡ ተስፋሁ፡ እግዚአብሔር፡ ..,ወሀለወት ፩ብእሲት ኃጥእት ወብዙኅ ኃጣውኢሃ እስመ እስመ ኮነት ትኔስሕ ወተትመየጥ ኀበ ዘቀዳሚ ኃጤአታ እስከ ቀብጸት ተስፋሁ እግዚአብሔር
158,ወሀለወት፡ አሐቲ፡ እመምኔት፡ በውስተ፡ ፩ደብር፡ ወብዙኃት፡ መነኮሳይያት፡ እምታሕቴሀ፡ ወኮነት፡ ኄርት፡  ብእሲት፡ ታፈቅር፡ ተልእኮታ፡... ፡ በኵሉ፡ ልቡ፡ ወኮነት፡ ተሐውር፡ በፍኖት፡ ሠናይት፡,ወሀለወት አሐቲ እመምኔት በውስተ ፩ደብር ወብዙኃት መነኮሳይያት እምታሕቴሀ ወኮነት ኄርት ብእሲት ታፈቅር ተልእኮታ በኵሉ ልቡ ወኮነት ተሐውር በፍኖት ሠናይት
170,ወኮነ፡ ፩መነኮስ፡ ዘይትለአክ፡ ... ተንባሊት፡ ወበአሐት፡ ዕለት፡ እመዋዕል፡ ሰትየ፡ ወይነ፡ ወሰከረ፡ ወስእነ፡ ቀዊመ፡ በጸሎት፡....,ወኮነ ፩መነኮስ ዘይትለአክ ተንባሊት ወበአሐት ዕለት እመዋዕል ሰትየ ወይነ ወሰከረ ወስእነ ቀዊመ በጸሎት
419,ወሀሎ፡ ፩መነኮስ፡ ሮማዊ፡ ዘስሙ፡ ዖጽ፡ በደብረ፡ ኩዛራ፡ ዘያፈቅራ፡ ... ወበአሐት፡ ዕለት፡ አዘዘቶ፡ ለኡራኤል፡ መልአክ፡ ከመ፡ ያርእዮ፡ ማኅደረ፡ ኃጥኣን፡ ጠዋይ።,ወሀሎ ፩መነኮስ ሮማዊ ዘስሙ ዖጽ በደብረ ኩዛራ ዘያፈቅራ ወበአሐት ዕለት አዘዘቶ ለኡራኤል መልአክ ከመ ያርእዮ ማኅደረ ኃጥኣን ጠዋይ
187,ወሀሎ፡ ፩ብእሲ፡ ዘያፈቅራ፡ ... ወያወትር፡ አንብቦተ፡ ሰላማ፡ ኵሎ፡ ዕለተ፡ ሠርክ፡ ወነግሃ፡ ወመዓልተ፡ ወነበረ፡ ከመዝ፡,ወሀሎ ፩ብእሲ ዘያፈቅራ ወያወትር አንብቦተ ሰላማ ኵሎ ዕለተ ሠርክ ወነግሃ ወመዓልተ ወነበረ ከመዝ
136,ወሀሎ፡ ፩ብእሲ፡ ዘይጸንህ፡ ፍኖተ፡ ወይፈርህ፡ ኵሉ፡ ዘየኃልፍ፡ ውስተ፡ ኵሉ፡ መካን፡ ወኵሉ፡ሰብእ፡ ይፈርሁ፡ እምኔሁ፡ ወኮነ፡ ንጉሥ፡ የኃሥሥ፡ ወይፈቅድ፡ አኂዞቶ፡ በኵሉ፡ ውስተ፡ መካን፡..,ወሀሎ ፩ብእሲ ዘይጸንህ ፍኖተ ወይፈርህ ኵሉ ዘየኃልፍ ውስተ ኵሉ መካን ወኵሉሰብእ ይፈርሁ እምኔሁ ወኮነ ንጉሥ የኃሥሥ ወይፈቅድ አኂዞቶ በኵሉ ውስተ መካን
137,ወሀሎ፡ ፩ንጉሥ፡ ዓቢይ፡ ወኃይል፡ ወነግሠ፡ ውስተ፡ ኵሉ፡ ምድር፡ ወተቀንዩ፡  ሎቱ፡ ኵሉ፡ ሰብእ፡ ወተአዘዙ፡ ሎቱ፡ ኵሎሙ፡ ነገሥት፡  ወተትሕቱ፡ ሎቱ፡  ኵሎሙ፡ ኃያላን፡,ወሀሎ ፩ንጉሥ ዓቢይ ወኃይል ወነግሠ ውስተ ኵሉ ምድር ወተቀንዩ ሎቱ ኵሉ ሰብእ ወተአዘዙ ሎቱ ኵሎሙ ነገሥት ወተትሕቱ ሎቱ ኵሎሙ ኃያላን
138,ወሀሎ፡ ፩ዲያቆን፡ በውስተ፡ ሀገር፡ ደሴት፡ ወኮነ፡ ዘማዊ፡ ወብዙኅ፡ ኃጢአቱ፡  ወኮነ፡ ያፈቅራ፡ ... እመ፡ ብርሃን፡ ወኮነ፡ ወትረ፡ ይጼሊ፡ እንዘ፡ ይብል፡ በትሑት፡ ልብ፡ በከመ፡ ብእሲ፡ ኃጥዕ፡ ሰላም፡ ለኪ፡...,ወሀሎ ፩ዲያቆን በውስተ ሀገር ደሴት ወኮነ ዘማዊ ወብዙኅ ኃጢአቱ ወኮነ ያፈቅራ እመ ብርሃን ወኮነ ወትረ ይጼሊ እንዘ ይብል በትሑት ልብ በከመ ብእሲ ኃጥዕ ሰላም ለኪ
139,ወሀሎ፡ ፩ኃጥዕ፡ መስተፅዕነ፡ ፈረስ፡ ወዕኩይ፡ በኵሉ፡ ፍናዊሁ፡ ወባሕቱ፡ ጸጋ፡ እግዚአብሔር፡ ወስእለተ፡... መርሀቶ፡ ኀበ፡ መድኃኒተ፡ ነፍሱ፡ ወነስሐ፡ በእንተ፡ ኃጢያቱ፡ ...,ወሀሎ ፩ኃጥዕ መስተፅዕነ ፈረስ ወዕኩይ በኵሉ ፍናዊሁ ወባሕቱ ጸጋ እግዚአብሔር ወስእለተ መርሀቶ ኀበ መድኃኒተ ነፍሱ ወነስሐ በእንተ ኃጢያቱ
141-A,ወሀሎ፡ ፩ኤጲስ፡ ቆጶስ፡ ዘስሙ፡ እንድርያስ፡ ኄር፡ በኵሉ፡  ግብሩ፡ ወኢይደሉ፡ በመዋዕለ፡ ሢመቱ፡ ወኮነ፡ ያፈቅራ፡... በኵሉ፡ ልቡ፡ ወበኵሉ፡  ኃይሉ፡ ....,ወሀሎ ፩ኤጲስ ቆጶስ ዘስሙ እንድርያስ ኄር በኵሉ ግብሩ ወኢይደሉ በመዋዕለ ሢመቱ ወኮነ ያፈቅራ በኵሉ ልቡ ወበኵሉ ኃይሉ
